PSS_SCHOOL_ID,PSS_INST,LoGrade,HiGrade,PSS_ADDRESS,PSS_CITY,PSS_COUNTY_NO,PSS_COUNTY_FIPS,PSS_STABB,PSS_FIPS,PSS_ZIP5,PSS_PHONE,PSS_SCH_DAYS,PSS_STU_DAY_HRS,PSS_LIBRARY,PSS_ENROLL_UG,PSS_ENROLL_PK,PSS_ENROLL_K,PSS_ENROLL_1,PSS_ENROLL_2,PSS_ENROLL_3,PSS_ENROLL_4,PSS_ENROLL_5,PSS_ENROLL_6,PSS_ENROLL_7,PSS_ENROLL_8,PSS_ENROLL_9,PSS_ENROLL_10,PSS_ENROLL_11,PSS_ENROLL_12,PSS_ENROLL_T,PSS_ENROLL_TK12,PSS_RACE_AI,PSS_RACE_AS,PSS_RACE_H,PSS_RACE_B,PSS_RACE_W,PSS_RACE_P,PSS_RACE_2,PSS_FTE_TEACH,PSS_LOCALE,PSS_COED,PSS_TYPE,PSS_LEVEL,PSS_RELIG,PSS_COMM_TYPE,PSS_INDIAN_PCT,PSS_ASIAN_PCT,PSS_HISP_PCT,PSS_BLACK_PCT,PSS_WHITE_PCT,P_PACISL_PCT,P_TWOMORE_PCT,PSS_STDTCH_RT,PSS_ORIENT,PSS_COUNTY_NAME,PSS_ASSOC_1,PSS_ASSOC_2,PSS_ASSOC_3,PSS_ASSOC_4,PSS_ASSOC_5,PSS_ASSOC_6,PSS_ASSOC_7,PSS_ASSOC_8
A1390147,NEIGHBORHOOD ACADEMY,2,12,2742 MILLERFIELD RD,MACON,13021,021,GA,13,31217,4787870849,176,8,Yes,,10,8,4,3,,,,,1,,,,,,26,16,0,0,0,15,0,0,1,0.9,12,1,1,1,3,1,0,0,0,93.75,0,0,6.25,17.78,30,BIBB,This school does not belong to ANY associations or organizations,,,,,,,
A1100875,NEW BETHEL ADVENTIST CHRISTIAN ACADEMY,2,13,2423 WOODRUFF FARM RD,COLUMBUS,13215,215,GA,13,31907,7065690004,180,7,Yes,,1,2,2,,1,,1,4,2,2,,,,,15,14,0,0,3,11,0,0,0,2,12,1,1,1,2,1,0,0,21.43,78.57,0,0,0,7,28,MUSCOGEE,General Conference of the Seventh-Day Adventist Church (GCSDAC),,,,,,,
02021313,NEW HOPE CHRISTIAN ACADEMY,2,13,PO BOX 5066,SAINT MARYS,13039,039,GA,13,31558,9128824495,177,7,Yes,,15,11,11,8,9,7,6,6,4,5,,,,,82,67,0,0,5,7,55,0,0,11,32,1,1,1,2,3,0,0,7.46,10.45,82.09,0,0,6.09,5,CAMDEN,American Association of Christian Schools (AACS),Other religious school association(s),,,,,,
A1100877,NEW LIFE CHRISTIAN ACADEMY,10,17,11151 GA HIGHWAY 15,SOPERTON,13283,283,GA,13,30457,4782791830,189,6.5,No,,,,,,,,1,,,1,1,,3,2,8,8,0,0,0,0,8,0,0,1,42,1,6,3,2,4,0,0,0,0,100,0,0,8,8,TREUTLEN,Accelerated Christian Education (ACE) or (School of Tomorrow),,,,,,,
BB160854,NEW LIFE CHRISTIAN ACADEMY OF ACHIEVERS,2,13,3592 FLAT SHOALS RD,DECATUR,13089,089,GA,13,30034,4042410659,180,7,No,,34,18,11,13,9,7,11,10,8,11,,,,,132,98,0,0,0,96,0,0,2,10.9,21,1,1,1,2,2,0,0,0,97.96,0,0,2.04,8.99,8,DEKALB,Other school association(s),,,,,,,
A1301116,NEW TESTAMENT CHRISTIAN ACADEMY,6,15,1033 DURDEN RD,TWIN CITY,13107,107,GA,13,30471,4787633937,180,6.5,Yes,,,,1,,1,,1,,,,1,1,,,5,5,0,0,0,0,5,0,0,1,42,1,1,3,2,4,0,0,0,0,100,0,0,5,8,EMANUEL,This school does not belong to ANY associations or organizations,,,,,,,
A1301118,NIKAO CHRISTIAN ACADEMY,3,10,P O BOX 355,AUGUSTA,13245,245,GA,13,30903,7069225340,180,7,No,1,,1,,2,,2,1,,,,,,,,7,7,0,0,0,7,0,0,0,1,12,1,1,1,2,1,0,0,0,100,0,0,0,7,8,RICHMOND,This school does not belong to ANY associations or organizations,,,,,,,
A0102927,NOONDAY CHRISTIAN ACADEMY,2,4,4121 CANTON RD,MARIETTA,13067,067,GA,13,30066,7709268891,172,5,Yes,,114,26,,,,,,,,,,,,,140,26,0,1,14,2,9,0,0,2.5,21,1,7,1,2,2,0,3.85,53.85,7.69,34.62,0,0,10.4,5,COBB,Other religious school association(s),Other school association(s),,,,,,
A9102211,NORTH COBB CHRISTIAN SCHOOL,2,17,4500 EAGLE DRIVE,KENNESAW,13067,067,GA,13,30144,7709750252,180,7,Yes,,45,42,48,42,47,59,53,80,75,90,81,92,85,76,915,870,3,50,13,107,645,17,35,85.3,21,1,1,3,2,2,0.34,5.75,1.49,12.3,74.14,1.95,4.02,10.2,8,COBB,Association of Christian Schools International (ACSI),,,,,,,
A0901340,NORTH PEACHTREE ACADEMY,2,10,4805 TILLY MILL RD,ATLANTA,13089,089,GA,13,30360,7704578963,180,6.5,Yes,,66,9,4,4,6,1,1,,,,,,,,91,25,0,0,2,8,14,0,1,4,21,1,1,1,2,2,0,0,8,32,56,0,4,6.25,5,DEKALB,Association of Christian Schools International (ACSI),,,,,,,
K9301842,NORTHSIDE BAPTIST WEEKDAY EDUCATION PROGRAM,2,3,4605 MURRAY AVE,TIFTON,13277,277,GA,13,31794,2293862558,200,3.5,No,,24,18,,,,,,,,,,,,,42,18,0,1,0,0,17,0,0,0.9,41,1,7,1,2,4,0,5.56,0,0,94.44,0,0,20,5,TIFT,This school does not belong to ANY associations or organizations,,,,,,,
A0301254,NORTHWOODS MONTESSORI SCHOOL - DORAVILLE,2,3,3340 CHESTNUT DR,ATLANTA,13089,089,GA,13,30340,7704577261,180,7.5,No,26,40,28,,,,,,,,,,,,,94,54,0,18,0,13,20,0,3,5,21,1,2,1,3,2,0,33.33,0,24.07,37.04,0,5.56,10.8,30,DEKALB,Association Montessori International,,,,,,,
A0700754,NOTRE DAME ACADEMY,2,14,4635 RIVER GREEN PKWY,DULUTH,13135,135,GA,13,30096,6783879385,177,7,Yes,,49,43,43,55,42,67,59,61,50,57,30,,,,556,507,1,34,29,27,360,1,55,51.8,21,1,1,3,1,2,0.2,6.71,5.72,5.33,71.01,0.2,10.85,9.79,1,GWINNETT,National Catholic Educational Association (NCEA),National Association of Independent Schools (NAIS),,,,,,
02021335,OAK GROVE MONTESSORI SCHOOL,2,9,180 OAK GROVE RD,CARROLLTON,13045,045,GA,13,30117,7702140112,180,7,Yes,,54,7,8,4,2,3,,,,,,,,,78,24,0,0,0,0,18,0,6,5.6,41,1,2,1,3,4,0,0,0,0,75,0,25,4.29,30,CARROLL,American Montessori Society (AMS),Other school association(s),,,,,,
A9501525,OAK MEADOW MONTESSORI,2,10,2145 COLLINS HILL RD,LAWRENCEVILLE,13135,135,GA,13,30043,7709638303,180,6.12,Yes,,45,30,6,5,10,4,3,,,,,,,,103,58,0,21,3,6,24,0,4,5,21,1,2,1,3,2,0,36.21,5.17,10.34,41.38,0,6.9,11.6,30,GWINNETT,American Montessori Society (AMS),Other school association(s),,,,,,
K9500220,OAKWOOD CHRISTIAN ACADEMY,2,17,113 OAKWOOD ST,CHICKAMAUGA,13295,295,GA,13,30707,7063757247,175,8.05,Yes,,27,23,19,25,13,27,22,18,23,8,14,22,13,11,265,238,0,4,3,3,224,0,4,25,21,1,1,3,2,2,0,1.68,1.26,1.26,94.12,0,1.68,9.52,5,WALKER,This school does not belong to ANY associations or organizations,,,,,,,
AA890272,OLD SUWANEE CHRISTIAN SCHOOL,2,17,4118 OLD SUWANEE RD,BUFORD,13135,135,GA,13,30518,7709455451,180,6.92,Yes,,4,10,10,18,9,11,9,17,16,20,10,20,6,7,167,163,0,4,17,18,123,1,0,13.3,21,1,1,3,2,2,0,2.45,10.43,11.04,75.46,0.61,0,12.26,5,GWINNETT,American Association of Christian Schools (AACS),,,,,,,
A1301124,OMEGA LEARNING CENTER,9,17,3045 GORDY PKWY STE 102,MARIETTA,13067,067,GA,13,30066,7709730209,180,5,No,,,,,,,2,1,1,,,,2,2,2,10,10,0,0,1,2,6,0,1,2.8,21,1,1,3,2,2,0,0,10,20,60,0,10,3.57,8,COBB,This school does not belong to ANY associations or organizations,,,,,,,
A1301125,OMEGA LEARNING CENTER,8,17,2987 CHAPEL HILL RD STE 101,DOUGLASVILLE,13097,097,GA,13,30135,7709498258,180,7.5,No,,,,,,10,5,10,10,10,10,10,5,5,5,80,80,0,0,1,30,41,0,8,8.8,21,1,1,3,3,2,0,0,1.25,37.5,51.25,0,10,9.09,30,DOUGLAS,Other school association(s),,,,,,,
A1301129,OMEGA PRIVATE ACADEMY-ACWORTH,9,17,5340 BROOKSTONE DR NW STE 320,ACWORTH,13067,067,GA,13,30101,7707927431,180,5.5,No,,,,,,,1,2,3,8,6,7,7,5,8,47,47,0,0,2,1,44,0,0,9.8,21,1,1,3,2,2,0,0,4.26,2.13,93.62,0,0,4.8,8,COBB,This school does not belong to ANY associations or organizations,,,,,,,
00298489,OPEN BIBLE CHRISTIAN SCHOOL,2,17,3992 N OAK STREET EXT,VALDOSTA,13185,185,GA,13,31605,2292446694,180,6.83,Yes,,45,20,14,14,10,7,15,11,15,17,9,18,12,25,232,187,0,0,0,36,151,0,0,24.3,41,1,1,3,2,4,0,0,0,19.25,80.75,0,0,7.7,5,LOWNDES,American Association of Christian Schools (AACS),,,,,,,
A1100883,OSBY CHRISTIAN ACADEMY,2,10,2435 BEN HILL RD,EAST POINT,13121,121,GA,13,30344,4047676729,186,7.75,Yes,,20,11,9,11,3,7,2,,,,,,,,63,43,0,0,0,42,0,0,1,6,21,1,1,1,2,2,0,0,0,97.67,0,0,2.33,7.17,8,FULTON,Association of Christian Schools International (ACSI),,,,,,,
00295965,OUR LADY OF THE ASSUMPTION CATHOLIC SCHOOL,2,13,1320 HEARST DR NE,ATLANTA,13089,089,GA,13,30319,4043641902,180,7.42,Yes,,36,51,55,56,53,57,60,75,47,34,,,,,524,488,0,12,55,13,383,0,25,32.6,21,1,1,1,1,2,0,2.46,11.27,2.66,78.48,0,5.12,14.97,1,DEKALB,National Catholic Educational Association (NCEA),Other school association(s),,,,,,
A0901366,OWENS CHRISTIAN PREPARATORY ACADEMY,11,16,1654 LAKE HARBIN RD,MORROW,13063,063,GA,13,30260,6788845256,194,6,Yes,,,,,,,,,2,3,,3,,6,,14,14,0,3,0,6,5,0,0,2,21,1,3,3,2,2,0,21.43,0,42.86,35.71,0,0,7,8,CLAYTON,Association of Christian Schools International (ACSI),Other school association(s),,,,,,
00296663,PACE ACADEMY,5,17,966 W PACES FERRY RD NW,ATLANTA,13121,121,GA,13,30327,4042621345,180,7,Yes,,,59,62,60,64,64,64,95,91,93,118,116,106,108,1100,1100,0,205,118,332,371,0,74,176,11,1,1,3,3,1,0,18.64,10.73,30.18,33.73,0,6.73,6.25,30,FULTON,National Association of Independent Schools (NAIS),Other school association(s),,,,,,
A9501529,PARKVIEW CHRISTIAN SCHOOL,3,13,4875 LILBURN STONE MOUNTAIN RD SW,LILBURN,13135,135,GA,13,30047,7702798702,180,6.5,Yes,,,4,6,5,6,9,3,7,7,9,,,,,56,56,0,2,0,7,47,0,0,11.9,21,1,1,1,2,2,0,3.57,0,12.5,83.93,0,0,4.71,8,GWINNETT,Other school association(s),,,,,,,
A9303122,PAUL ANDERSON HIGH SCHOOL,15,17,PO BOX 525,VIDALIA,13279,279,GA,13,30475,9125377237,250,8.5,Yes,,,,,,,,,,,,,3,5,4,12,12,0,0,0,3,9,0,0,3.6,41,3,1,2,2,4,0,0,0,25,75,0,0,3.33,8,TOOMBS,Association of Christian Schools International (ACSI),,,,,,,
A1301134,PEACHTREE ACADEMY PRIVATE SCHOOL,2,17,14101 HIGHWAY 278 E,COVINGTON,13217,217,GA,13,30014,7708608900,180,7,Yes,,116,41,36,35,40,23,23,35,31,33,21,22,22,6,484,368,0,18,8,137,199,0,6,44.4,41,1,1,3,2,4,0,4.89,2.17,37.23,54.08,0,1.63,8.29,8,NEWTON,State or regional independent school association,,,,,,,
A1301135,PEACHTREE ROAD LUTHERAN PRESCHOOL,2,3,3686 PEACHTREE RD NE,ATLANTA,13121,121,GA,13,30319,4042331658,180,6.5,Yes,,38,13,,,,,,,,,,,,,51,13,0,0,1,1,11,0,0,2,11,1,7,1,2,1,0,0,7.69,7.69,84.62,0,0,6.5,21,FULTON,Other school association(s),,,,,,,
A9102216,PERIMETER CHRISTIAN SCHOOL,3,13,9500 MEDLOCK BRIDGE RD,JOHNS CREEK,13121,121,GA,13,30097,6784052300,178,6.83,Yes,,,68,54,77,57,73,61,50,58,72,,,,,570,570,3,14,8,11,507,0,27,44.1,21,1,1,1,2,2,0.53,2.46,1.4,1.93,88.95,0,4.74,12.93,27,FULTON,Other religious school association(s),Other school association(s),,,,,,
A1301137,PHILADELPHIA CHRISTIAN SCHOOL,3,17,358 HENSLEY RD SE,CALHOUN,13129,129,GA,13,30701,7706253233,180,7.67,Yes,,,8,9,7,3,5,3,8,7,2,5,6,2,6,71,71,0,0,2,,,0,,,32,1,1,3,2,3,0,0,2.82,,,0,,,5,GORDON,American Association of Christian Schools (AACS),Other school association(s),,,,,,
A0901343,PHYL'S ACADEMY PREPARATORY SCHOOL,2,10,2721 HIGHWAY 138 E,JONESBORO,13063,063,GA,13,30236,6784792500,190,7,No,,46,9,5,1,5,2,1,,,,,,,,69,23,0,17,3,0,0,0,3,7.3,21,1,1,1,3,2,0,73.91,13.04,0,0,0,13.04,3.15,30,CLAYTON,State or regional independent school association,,,,,,,
00296889,PIEDMONT ACADEMY,2,17,PO BOX 231,MONTICELLO,13159,159,GA,13,31064,7064688818,175,7,Yes,,15,15,17,14,8,19,19,26,18,20,30,32,27,29,289,274,0,0,2,2,270,0,0,26.8,41,1,1,3,2,4,0,0,0.73,0.73,98.54,0,0,10.22,8,JASPER,State or regional independent school association,,,,,,,
A9501534,PINECREST ACADEMY,2,17,955 PEACHTREE PKWY,CUMMING,13117,117,GA,13,30041,7708884477,180,7.5,Yes,,43,34,39,48,48,54,41,85,58,73,71,74,72,67,807,764,0,61,128,6,562,0,7,94,21,1,1,3,1,2,0,7.98,16.75,0.79,73.56,0,0.92,8.13,1,FORSYTH,Other school association(s),,,,,,,
A9102219,PINECREST MENNONITE,3,13,4258 MENNONITE CHURCH RD,STAPLETON,13163,163,GA,13,30823,4786253136,178,6.5,Yes,2,,5,7,11,4,12,5,11,10,9,,,,,76,76,0,7,3,0,65,0,1,6.1,42,1,1,1,2,4,0,9.21,3.95,0,85.53,0,1.32,12.46,24,JEFFERSON,This school does not belong to ANY associations or organizations,,,,,,,
00298106,PINEWOOD CHRISTIAN ACADEMY,2,17,PO BOX 7,BELLVILLE,13109,109,GA,13,30414,9127391272,180,7.25,Yes,,50,33,24,33,40,40,36,46,45,36,51,55,52,43,584,534,0,5,7,0,518,4,0,46.4,41,1,1,3,2,4,0,0.94,1.31,0,97,0.75,0,11.51,8,EVANS,State or regional independent school association,,,,,,,
A1592058,PLEASANT GROVE CHRISTIAN SCHOOL,11,17,1967 HIGHWAY 16 E,JACKSON,13035,035,GA,13,30233,7707752080,180,6.75,Yes,,,,,,,,,4,3,2,7,3,2,2,23,23,0,0,2,3,18,0,0,4.1,41,1,1,3,2,4,0,0,8.7,13.04,78.26,0,0,5.61,8,BUTTS,American Association of Christian Schools (AACS),Other school association(s),,,,,,
A0700759,PLEASANT HILLS MONTESSORI SCHOOL,2,10,2228 PLEASANT GAP CIR,ELLIJAY,13123,123,GA,13,30540,7066363354,180,7.5,No,,4,6,2,4,4,2,1,,,,,,,,23,19,0,0,0,0,19,0,0,2,42,1,2,1,3,4,0,0,0,0,100,0,0,9.5,30,GILMER,Other school association(s),,,,,,,
A0301276,PORTER ACADEMY,2,13,200 COX RD,ROSWELL,13121,121,GA,13,30075,7705941313,177,7,Yes,,1,5,5,5,8,16,10,6,6,9,,,,,71,70,0,4,1,5,60,0,0,11.6,13,1,4,1,3,1,0,5.71,1.43,7.14,85.71,0,0,6.03,30,FULTON,State or regional independent school association,,,,,,,
A9300315,PRAISE ACADEMY,2,17,4052 HIRAM LITHIA SPRINGS RD,POWDER SPRINGS,13067,067,GA,13,30127,7709432484,180,8.05,Yes,,21,20,19,23,24,25,24,33,35,30,31,27,39,21,372,351,0,0,1,109,228,0,13,20,21,1,1,3,2,2,0,0,0.28,31.05,64.96,0,3.7,17.55,25,COBB,This school does not belong to ANY associations or organizations,,,,,,,
A9501535,PRESTON RIDGE MONTESSORI,2,3,3800 NORTH POINT PKWY,ALPHARETTA,13121,121,GA,13,30005,7707519510,180,7,No,,74,17,,,,,,,,,,,,,91,17,0,10,3,1,3,0,0,4.6,13,1,2,1,3,1,0,58.82,17.65,5.88,17.65,0,0,3.7,30,FULTON,,,,,,,,
A0970956,PRIME CARE LEARNING CENTER II,2,6,6550 CHURCH ST,RIVERDALE,13063,063,GA,13,30274,7709973435,195,7,Yes,,65,16,5,,,,,,,,,,,,86,21,0,0,1,20,0,0,0,2,21,1,6,1,2,2,0,0,4.76,95.24,0,0,0,10.5,8,CLAYTON,Other school association(s),,,,,,,
A1100892,PRIMROSE SCHOOL OF SUWANEE WEST,2,6,800 PEACHTREE INDUSTRIAL BLVD,SUWANEE,13135,135,GA,13,30024,7709323900,180,6.5,No,,145,8,8,,,,,,,,,,,,161,16,0,0,0,6,10,0,0,1,21,1,1,1,3,2,0,0,0,37.5,62.5,0,0,16,30,GWINNETT,Other special emphasis association(s),,,,,,,
A1100895,PROVIDENCE CHRISTIAN SCHOOL,7,17,401 TIBET AVE,SAVANNAH,13051,051,GA,13,31406,9123357976,180,7,Yes,,,,,1,,1,2,4,2,2,1,1,1,5,20,20,0,2,0,16,2,0,0,6,12,1,1,3,2,1,0,10,0,80,10,0,0,3.33,8,CHATHAM,This school does not belong to ANY associations or organizations,,,,,,,
A0700762,PROVIDENCE CLASSICAL CHRISTIAN SCHOOL,2,17,252 BYRD RD,OXFORD,13217,217,GA,13,30054,7707886618,181,7,Yes,,6,15,15,11,15,11,7,11,5,9,6,4,5,5,125,119,0,0,2,2,111,0,4,17.4,41,1,1,3,2,4,0,0,1.68,1.68,93.28,0,3.36,6.84,8,NEWTON,Association of Classical and Christian Schools,State or regional independent school association,,,,,,
A1301144,PROVIDENCE PREPARATORY ACADEMY,6,11,PO BOX 802,ROME,13115,115,GA,13,30162,7062356655,170,7,No,,,,3,2,6,3,4,5,,,,,,,23,23,0,1,0,0,22,0,0,1.1,41,1,6,1,2,4,0,4.35,0,0,95.65,0,0,20.91,8,FLOYD,This school does not belong to ANY associations or organizations,,,,,,,
A0102932,QUEEN OF ANGELS CATHOLIC SCHOOL,3,13,11340 WOODSTOCK RD,ROSWELL,13121,121,GA,13,30075,7705181804,180,8,Yes,,,56,56,56,56,56,56,56,56,56,,,,,504,504,0,5,35,5,440,0,19,37,13,1,1,1,1,1,0,0.99,6.94,0.99,87.3,0,3.77,13.62,1,FULTON,National Catholic Educational Association (NCEA),,,,,,,
00296608,RABUN-GAP NACOOCHEE SCHOOL,10,17,339 NACOOCHEE DR,RABUN GAP,13241,241,GA,13,30568,7067467467,171,6.75,Yes,,,,,,,,16,18,27,42,68,81,95,76,423,423,2,69,23,57,248,0,24,52.8,32,1,1,3,3,3,0.47,16.31,5.44,13.48,58.63,0,5.67,8.01,30,RABUN,National Association of Independent Schools (NAIS),The Association of Boarding Schools (TABS),,,,,,
00299766,RAMAH JUNIOR ACADEMY,2,13,3400 FLORANCE ST,SAVANNAH,13051,051,GA,13,31405,9122333101,181,7,Yes,,3,5,2,5,6,6,5,6,8,5,,,,,51,48,0,0,0,48,0,0,0,4.9,12,1,1,1,2,1,0,0,0,100,0,0,0,9.8,28,CHATHAM,General Conference of the Seventh-Day Adventist Church (GCSDAC),,,,,,,
A1301146,RED APPLE MONTESSORI,2,3,3505 BETHANY BND,MILTON,13121,121,GA,13,30004,7706642869,180,7.5,Yes,,20,3,,,,,,,,,,,,,23,3,0,1,0,1,0,0,1,2,21,1,2,1,3,2,0,33.33,0,33.33,0,0,33.33,1.5,30,FULTON,American Montessori Society (AMS),Other school association(s),,,,,,
A1501427,RISEN SAVIOR CHRISTIAN ACADEMY,2,7,1755 QUACCO RD,POOLER,13051,051,GA,13,31322,9129259431,180,6.5,No,,8,10,5,4,,,,,,,,,,,27,19,,,,,,,,2,41,1,1,1,2,4,,,,,,,,9.5,22,CHATHAM,Association of Christian Schools International (ACSI),,,,,,,
A0700764,RISING STAR MONTESSORI,2,11,440 LANIER AVE E,FAYETTEVILLE,13113,113,GA,13,30214,7704611595,180,6.5,Yes,,11,10,6,10,6,,10,8,,,,,,,61,50,0,1,2,25,12,0,10,5.4,21,1,2,1,2,2,0,2,4,50,24,0,20,9.26,8,FAYETTE,American Montessori Society (AMS),Other Montessori association(s),,,,,,
A1501429,RIVERS ACADEMY,9,17,38 N MAIN ST,ALPHARETTA,13121,121,GA,13,30009,7704750081,130,4.42,Yes,,,,,,,9,24,28,30,35,20,19,19,19,203,203,0,0,0,0,0,0,203,23.4,13,1,3,3,3,1,0,0,0,0,0,0,100,8.68,30,FULTON,Other school association(s),,,,,,,
A0509226,RIVERSTONE MONTESSORI ACADEMY,2,14,455 CASTEEL RD SW,MARIETTA,13067,067,GA,13,30064,7704229194,180,7,No,,41,8,8,8,8,9,9,9,5,4,4,,,,113,72,0,2,1,10,56,0,3,7,21,1,2,3,3,2,0,2.78,1.39,13.89,77.78,0,4.17,10.29,30,COBB,Association Montessori International,,,,,,,
K9301828,ROCK HILL SCHOOL,2,3,PO BOX 1035,ROCKY FACE,13313,313,GA,13,30740,7062266999,180,6,Yes,,8,4,,,,,,,,,,,,,12,4,0,0,0,0,4,0,0,1,13,1,7,1,3,1,0,0,0,0,100,0,0,4,30,WHITFIELD,Other school association(s),,,,,,,
A0901348,ROCK SPRINGS CHRISTIAN ACADEMY,2,17,219 ROCK SPRINGS RD,MILNER,13171,171,GA,13,30257,6786920192,180,7.25,Yes,,30,31,21,20,16,19,20,26,15,18,11,11,4,6,248,218,0,1,2,4,209,0,2,20,42,1,1,3,2,4,0,0.46,0.92,1.83,95.87,0,0.92,10.9,25,LAMAR,State or regional independent school association,,,,,,,
A0901349,ROSWELL UNITED METHODIST PRESCHOOL & KINDERGARTEN,2,3,814 MIMOSA BLVD,ROSWELL,13121,121,GA,13,30075,7709988699,165,4,Yes,,192,12,,,,,,,,,,,,,204,12,0,0,0,0,12,0,0,19,13,1,7,1,2,1,0,0,0,0,100,0,0,0.63,25,FULTON,Other religious school association(s),Other special emphasis association(s),,,,,,
A1390151,RUBY CHRISTIAN SCHOOL,9,13,4809 LAVISTA RD,TUCKER,13089,089,GA,13,30084,4046600066,180,7,Yes,,,,,,,1,,,2,1,,,,,4,4,0,0,0,2,2,0,0,1,21,1,1,1,2,2,0,0,0,50,50,0,0,4,8,DEKALB,Accelerated Christian Education (ACE) or (School of Tomorrow),,,,,,,
00296084,SACRED HEART CATHOLIC SCHOOL,2,13,250 S DAVIS DR,WARNER ROBINS,13153,153,GA,13,31088,4789239668,180,7.08,Yes,,28,20,18,13,17,16,20,12,15,12,,,,,171,143,0,12,25,8,92,0,6,14.5,13,1,1,1,1,1,0,8.39,17.48,5.59,64.34,0,4.2,9.86,1,HOUSTON,National Catholic Educational Association (NCEA),Other religious school association(s),,,,,,
A1501431,SAFE HARBOR BAPTIST ACADEMY,6,17,2043 N HIGHWAY 113,TEMPLE,13045,045,GA,13,30179,7705628281,180,6.5,No,,,,1,,1,1,,1,,,2,3,1,2,12,12,0,0,0,0,12,0,0,4.4,41,1,1,3,2,4,0,0,0,0,100,0,0,2.73,5,HARALSON,This school does not belong to ANY associations or organizations,,,,,,,
A1190045,SAGE SCHOOL,3,12,800 SATELLITE BLVD NW,SUWANEE,13135,135,GA,13,30024,6783183588,180,7,Yes,,,1,1,12,12,9,6,4,3,,,,,,48,48,0,1,0,1,46,0,0,10.1,21,1,4,1,2,2,0,2.08,0,2.08,95.83,0,0,4.75,8,GWINNETT,Association of Christian Schools International (ACSI),,,,,,,
A1301154,SANDY SPRINGS UNITED METHODIST PRESCHOOL,2,4,85 MOUNT VERNON HWY NW,ATLANTA,13121,121,GA,13,30328,4042509455,155,3.5,Yes,,100,16,,,,,,,,,,,,,116,16,0,0,5,1,9,0,1,1.9,12,1,7,1,2,1,0,0,31.25,6.25,56.25,0,6.25,8.42,25,FULTON,Other religious school association(s),Other school association(s),,,,,,
A0700766,SAVANNAH ADVENTIST CHRISTIAN SCHOOL,2,14,50 GODLEY WAY,POOLER,13051,051,GA,13,31322,9127485977,174,7,No,,13,6,9,5,6,4,6,10,7,10,4,,,,80,67,0,9,22,16,17,0,3,6.3,12,1,1,3,2,1,0,13.43,32.84,23.88,25.37,0,4.48,10.63,28,CHATHAM,General Conference of the Seventh-Day Adventist Church (GCSDAC),,,,,,,
A0700767,SAVANNAH CHRISTIAN MIDDLE,11,13,2415 E DE RENNE AVE,SAVANNAH,13051,051,GA,13,31406,9123552693,180,7.5,Yes,,,,,,,,,70,82,86,,,,,238,238,0,0,8,10,220,0,0,16.5,12,1,1,1,2,1,0,0,3.36,4.2,92.44,0,0,14.42,8,CHATHAM,This school does not belong to ANY associations or organizations,,,,,,,
00297113,SAVANNAH CHRISTIAN PREP,2,17,PO BOX 2848,SAVANNAH,13051,051,GA,13,31402,9127212102,180,6.5,Yes,,154,67,75,84,81,80,63,72,84,85,105,109,76,109,1244,1090,0,7,12,40,1031,0,0,69.4,21,1,1,3,2,2,0,0.64,1.1,3.67,94.59,0,0,15.71,8,CHATHAM,State or regional independent school association,,,,,,,
A1501434,SAVANNAH CHRISTIAN PREPARATORY SCHOOL,2,17,1599 CHATHAM PKWY,SAVANNAH,13051,051,GA,13,31408,9122341653,180,6.5,Yes,,78,71,76,88,81,82,64,72,84,85,105,106,74,109,1175,1097,,,,,,,,69.4,21,1,1,3,2,2,,,,,,,,15.81,8,CHATHAM,State or regional independent school association,,,,,,,
00297419,SAVANNAH COUNTRY DAY SCHOOL,2,17,824 STILLWOOD DR,SAVANNAH,13051,051,GA,13,31419,9129258800,178,7,Yes,,136,48,53,66,58,65,71,89,64,64,69,74,60,62,979,843,0,51,20,22,717,0,33,94.4,12,1,1,3,3,1,0,6.05,2.37,2.61,85.05,0,3.91,8.93,30,CHATHAM,National Association of Independent Schools (NAIS),State or regional independent school association,,,,,,
A1501436,SECOND NATURE BLUE RIDGE WILDERNESS PROGRAM,1,1,236 FILE ST,CLAYTON,13241,241,GA,13,30525,7062122037,100,1,Yes,30,,,,,,,,,,,,,,,30,30,2,2,2,2,20,2,0,,41,1,6,3,3,4,6.67,6.67,6.67,6.67,66.67,6.67,0,,30,RABUN,Other school association(s),,,,,,,
A9706151,SEIGAKUIN ATLANTA INTERNATIONAL SCHOOL,2,11,5505 WINTERS CHAPEL RD,ATLANTA,13135,135,GA,13,30360,7707300045,191,7,Yes,,23,13,14,12,10,9,10,10,,,,,,,101,78,0,51,0,4,2,0,21,8.1,21,1,3,1,2,2,0,65.38,0,5.13,2.56,0,26.92,9.63,8,GWINNETT,Other school association(s),,,,,,,
A1501439,SERVICE CHRISTIAN SCHOOL,11,14,1400 JACKSON RD,GRIFFIN,13255,255,GA,13,30223,7705848810,200,8,Yes,,,,,,,,,1,1,1,1,,,,4,4,0,0,0,0,4,0,0,1,42,1,1,3,2,4,0,0,0,0,100,0,0,4,5,PIKE,Accelerated Christian Education (ACE) or (School of Tomorrow),,,,,,,
